entidad	nom_ent	mun	nom_mun	pobtot	pobfem	pob0_14	pob15_64	pob65_mas
30	Veracruz	041	Coetzala	2355	1199	596	1545	214
30	Veracruz	042	Colipa	5743	2899	1473	3479	791
30	Veracruz	043	Comapa	19876	9901	5397	12722	1757
30	Veracruz	044	Córdoba	204721	108761	47093	137810	19779
30	Veracruz	045	Cosamaloapan de Carpio	54737	28858	11792	36115	6828
30	Veracruz	046	Cosautlán de Carvajal	16167	8187	4211	10378	1578
30	Veracruz	047	Coscomatepec	59471	30756	19573	36282	3579
30	Veracruz	048	Cosoleacaque	130903	68746	30698	89816	10255
30	Veracruz	049	Cotaxtla	22050	11182	5200	14655	2195
30	Veracruz	050	Coxquihui	16333	8431	4719	9761	1852
30	Veracruz	051	Coyutla	23096	11955	6646	14143	2307
30	Veracruz	052	Cuichapa	11869	6224	3125	7590	1149
30	Veracruz	053	Cuitláhuac	28075	14565	7404	18020	2636
30	Veracruz	054	Chacaltianguis	11461	5887	2429	7300	1732
30	Veracruz	055	Chalma	13527	7006	3492	8017	2018
30	Veracruz	056	Chiconamel	6610	3467	1920	3774	916
30	Veracruz	057	Chiconquiaco	13881	6951	4254	8537	1090
30	Veracruz	058	Chicontepec	53858	27644	12484	32536	8838
30	Veracruz	059	Chinameca	22638	11708	5604	15019	2015
30	Veracruz	060	Chinampa de Gorostiza	16283	8356	4272	10190	1787
30	Veracruz	061	Las Choapas	81080	41731	24875	49423	6765
30	Veracruz	062	Chocamán	20839	10561	5879	13443	1517
30	Veracruz	063	Chontla	13359	6833	3198	7956	2205
30	Veracruz	064	Chumatlán	4008	2114	1126	2460	422
30	Veracruz	065	Emiliano Zapata	85489	44327	19398	59144	6924
30	Veracruz	066	Espinal	26830	13809	7249	16726	2845
30	Veracruz	067	Filomeno Mata	19179	9885	7283	10863	1033
30	Veracruz	068	Fortín	66372	35130	15107	44902	6353
30	Veracruz	069	Gutiérrez Zamora	24085	12897	5282	15308	3494
30	Veracruz	070	Hidalgotitlán	18275	9127	5183	11312	1774
30	Veracruz	071	Huatusco	59920	31310	16003	39312	4601
30	Veracruz	072	Huayacocotla	21796	11329	6398	13366	2032
30	Veracruz	073	Hueyapan de Ocampo	41670	21469	10882	26225	4562
30	Veracruz	074	Huiloapan de Cuauhtémoc	7293	3836	1762	4883	648
30	Veracruz	075	Ignacio de la Llave	16525	8566	3825	10207	2493
30	Veracruz	076	Ilamatlán	13377	7027	4124	7741	1512
30	Veracruz	077	Isla	42807	22092	10820	27958	4027
30	Veracruz	078	Ixcatepec	12379	6299	2874	7563	1942
30	Veracruz	079	Ixhuacán de los Reyes	11387	5770	3253	7183	941
30	Veracruz	080	Ixhuatlán del Café	23132	11672	6640	14699	1793
30	Veracruz	081	Ixhuatlancillo	27295	14386	6943	18571	1781
30	Veracruz	082	Ixhuatlán del Sureste	15831	8063	3991	10563	1272
30	Veracruz	083	Ixhuatlán de Madero	50836	26113	12935	30973	6927
30	Veracruz	084	Ixmatlahuacan	5574	2862	1191	3625	758
30	Veracruz	085	Ixtaczoquitlán	74004	38641	18126	50009	5869
30	Veracruz	086	Jalacingo	46794	24150	15294	28644	2843
30	Veracruz	087	Xalapa	488531	261710	100456	339509	48285
30	Veracruz	088	Jalcomulco	5054	2517	999	3383	672
30	Veracruz	089	Jáltipan	38669	20477	8689	25539	4438
30	Veracruz	090	Jamapa	11132	5712	2592	7305	1235
30	Veracruz	091	Jesús Carranza	28524	14445	8029	17614	2863
30	Veracruz	092	Xico	39623	20370	10212	26057	3320
30	Veracruz	093	Jilotepec	16585	8570	3911	11129	1545
30	Veracruz	094	Juan Rodríguez Clara	38367	19677	9850	24324	4184
30	Veracruz	095	Juchique de Ferrer	15059	7581	3739	9196	2124
30	Veracruz	096	Landero y Coss	1543	787	355	941	247
30	Veracruz	097	Lerdo de Tejada	19123	10139	3674	12561	2888
30	Veracruz	098	Magdalena	3299	1708	1063	2024	212
30	Veracruz	099	Maltrata	18327	9549	5489	11474	1364
30	Veracruz	100	Manlio Fabio Altamirano	23918	12181	5265	15810	2843
30	Veracruz	101	Mariano Escobedo	38670	20150	11258	24942	2470
30	Veracruz	102	Martínez de la Torre	108842	56666	27067	72280	9482
30	Veracruz	103	Mecatlán	12799	6503	4246	7638	915
30	Veracruz	104	Mecayapan	17134	8906	4806	11044	1267
30	Veracruz	105	Medellín de Bravo	95202	49517	21144	67687	6281
30	Veracruz	106	Miahuatlán	4841	2435	1458	3025	358
30	Veracruz	107	Las Minas	2934	1481	974	1749	211
30	Veracruz	108	Minatitlán	144776	75987	32465	96089	16199
30	Veracruz	109	Misantla	65761	33731	15786	42610	7365
30	Veracruz	110	Mixtla de Altamirano	12125	6143	4129	7229	767
30	Veracruz	111	Moloacán	16493	8540	4313	10557	1623
30	Veracruz	112	Naolinco	22835	11709	5455	15208	2172
30	Veracruz	113	Naranjal	4614	2382	1252	2918	422
30	Veracruz	114	Nautla	10130	5080	2169	6449	1512
30	Veracruz	115	Nogales	37314	19539	9211	24287	3795
30	Veracruz	116	Oluta	17027	8849	4324	11167	1534
30	Veracruz	117	Omealca	23773	12353	6145	15282	2346
30	Veracruz	118	Orizaba	123182	66442	24396	82354	16407
30	Veracruz	119	Otatitlán	5651	2912	1395	3538	717
30	Veracruz	120	Oteapan	10343	5430	2614	6986	741
30	Veracruz	121	Ozuluama de Mascareñas	22756	11144	5273	14403	3080
30	Veracruz	122	Pajapan	18051	9171	4842	11761	1442
30	Veracruz	123	Pánuco	96185	48966	24290	61984	9889
30	Veracruz	124	Papantla	159910	82732	38438	103367	18097
30	Veracruz	125	Paso del Macho	31894	16277	8170	20972	2752
30	Veracruz	126	Paso de Ovejas	33442	16911	7242	22144	4041
30	Veracruz	127	La Perla	28258	14541	10943	16124	1191
30	Veracruz	128	Perote	77432	39137	22815	49840	4775
30	Veracruz	129	Platón Sánchez	18053	9366	4808	10662	2583
30	Veracruz	130	Playa Vicente	39327	20483	10739	24073	4512
30	Veracruz	131	Poza Rica de Hidalgo	189457	101253	39707	126666	22967
30	Veracruz	132	Las Vigas de Ramírez	20300	10338	6211	12828	1261
30	Veracruz	133	Pueblo Viejo	57909	29153	14700	38296	4907
30	Veracruz	134	Puente Nacional	23544	12051	5286	15650	2608
30	Veracruz	135	Rafael Delgado	24127	12323	6627	16117	1383
30	Veracruz	136	Rafael Lucio	8343	4319	2281	5528	534
30	Veracruz	137	Los Reyes	6308	3211	1992	3936	380
30	Veracruz	138	Río Blanco	41795	22483	8879	27837	5075
30	Veracruz	139	Saltabarranca	6126	3174	1317	3936	873
30	Veracruz	140	San Andrés Tenejapan	3134	1614	910	2052	172
30	Veracruz	141	San Andrés Tuxtla	162428	85442	41695	105160	15557
30	Veracruz	142	San Juan Evangelista	32631	16633	8322	20707	3585
30	Veracruz	143	Santiago Tuxtla	57085	29981	13558	36622	6901
30	Veracruz	144	Sayula de Alemán	32400	16771	8979	20387	3034
30	Veracruz	145	Soconusco	16574	8648	4085	11227	1255
30	Veracruz	146	Sochiapa	3925	1969	1157	2502	266
30	Veracruz	147	Soledad Atzompa	24578	12577	8303	14992	1283
30	Veracruz	148	Soledad de Doblado	28130	14258	6571	18382	3177
30	Veracruz	149	Soteapan	34385	17854	11138	21172	2062
30	Veracruz	150	Tamalín	11631	5810	2735	7488	1396
30	Veracruz	151	Tamiahua	21902	10910	4365	13843	3693
30	Veracruz	152	Tampico Alto	11561	5634	2521	7275	1765
30	Veracruz	153	Tancoco	5795	3010	1344	3563	888
30	Veracruz	154	Tantima	11991	5916	2620	7329	2042
30	Veracruz	155	Tantoyuca	99959	51826	28878	60084	10996
30	Veracruz	156	Tatatila	6041	2950	1951	3662	428
30	Veracruz	157	Castillo de Teayo	20145	10209	4969	12609	2567
30	Veracruz	158	Tecolutla	24551	12449	5722	15796	3033
30	Veracruz	159	Tehuipango	29686	15461	10926	17505	1255
30	Veracruz	160	Álamo Temapache	107270	54522	26853	68479	11884
30	Veracruz	161	Tempoal	34408	17542	8819	20791	4747
30	Veracruz	162	Tenampa	6448	3223	1636	4224	588
30	Veracruz	163	Tenochtitlán	5040	2558	1474	3068	498
30	Veracruz	164	Teocelo	16957	8740	4018	11086	1853
30	Veracruz	165	Tepatlaxco	8925	4395	2480	5672	773
30	Veracruz	166	Tepetlán	9405	4598	2160	6228	993
30	Veracruz	167	Tepetzintla	14619	7423	3854	8937	1828
30	Veracruz	168	Tequila	16343	8277	5180	10128	1035
30	Veracruz	169	José Azueta	22709	11573	5637	14258	2814
30	Veracruz	170	Texcatepec	10824	5550	3675	6321	828
30	Veracruz	171	Texhuacán	5575	2931	1657	3478	440
30	Veracruz	172	Texistepec	19925	10124	5216	12590	2119
30	Veracruz	173	Tezonapa	54537	27726	15255	33925	5357
30	Veracruz	174	Tierra Blanca	95602	49843	22402	62547	10647
30	Veracruz	175	Tihuatlán	92726	48069	23488	59784	9433
30	Veracruz	176	Tlacojalpan	4489	2270	1116	2863	510
30	Veracruz	177	Tlacolulan	11685	5934	3855	7145	685
30	Veracruz	178	Tlacotalpan	12898	6675	2472	8489	1937
30	Veracruz	179	Tlacotepec de Mejía	4284	2154	1128	2747	409
30	Veracruz	180	Tlachichilco	10900	5593	3107	6469	1324
30	Veracruz	181	Tlalixcoyan	37795	19415	8533	24292	4970
30	Veracruz	182	Tlalnelhuayocan	19664	10079	5200	13199	1158
30	Veracruz	183	Tlapacoyan	61377	31779	16028	40086	5262
30	Veracruz	184	Tlaquilpa	7933	4222	2549	4879	505
30	Veracruz	185	Tlilapan	5548	2855	1618	3596	334
30	Veracruz	186	Tomatlán	7197	3659	1740	4728	729
30	Veracruz	187	Tonayán	6105	3149	1979	3724	402
30	Veracruz	188	Totutla	17217	8692	4323	11302	1589
30	Veracruz	189	Tuxpan	154600	80405	35140	103217	16213
30	Veracruz	190	Tuxtilla	2258	1144	481	1360	417
30	Veracruz	191	Ursulo Galván	30097	15629	6093	20113	3883
30	Veracruz	192	Vega de Alatorre	20204	10432	4602	13011	2591
30	Veracruz	193	Veracruz	607209	319545	120336	426992	59050
30	Veracruz	194	Villa Aldama	12492	6379	4263	7586	643
30	Veracruz	195	Xoxocotla	5900	2939	1845	3661	394
30	Veracruz	196	Yanga	17902	9477	4150	11562	2190
30	Veracruz	197	Yecuatla	11205	5662	2836	6755	1614
30	Veracruz	198	Zacualpan	6788	3550	1928	4004	856
30	Veracruz	199	Zaragoza	11899	6262	3334	7863	702
30	Veracruz	200	Zentla	12581	6293	2893	8370	1318
30	Veracruz	201	Zongolica	45028	23263	12962	28253	3753
30	Veracruz	202	Zontecomatlán de López y Fuentes	14644	7490	4852	8486	1306
30	Veracruz	203	Zozocolco de Hidalgo	14524	7504	4231	8633	1660
30	Veracruz	204	Agua Dulce	44104	23040	10200	29008	4892
30	Veracruz	205	El Higo	19402	9767	4818	12431	2153
30	Veracruz	206	Nanchital de Lázaro Cárdenas del Río	29209	15322	6604	19849	2756
30	Veracruz	207	Tres Valles	44978	23279	11165	29059	4754
30	Veracruz	208	Carlos A. Carrillo	23376	12286	4840	15283	3245
30	Veracruz	209	Tatahuicapan de Juárez	15044	7861	4272	9694	1078
30	Veracruz	210	Uxpanapa	30891	15451	10035	18547	2307
30	Veracruz	211	San Rafael	30351	15454	6666	20143	3542
30	Veracruz	212	Santiago Sochiapan	13062	6747	3916	7826	1320
31	Yucatán	001	Abalá	6550	3247	1672	4286	592
31	Yucatán	002	Acanceh	16772	8393	3988	11551	1231
31	Yucatán	003	Akil	12285	6185	3610	7885	790
31	Yucatán	004	Baca	6195	3152	1372	4117	706
31	Yucatán	005	Bokobá	2167	1078	474	1462	231
31	Yucatán	006	Buctzotz	9159	4525	2332	5883	944
31	Yucatán	007	Cacalchén	7490	3721	1777	5025	662
31	Yucatán	008	Calotmul	3949	1962	1004	2416	528
31	Yucatán	009	Cansahcab	4466	2278	950	2898	616
31	Yucatán	010	Cantamayec	2755	1332	898	1622	235
31	Yucatán	011	Celestún	8389	4154	2337	5510	526
31	Yucatán	012	Cenotillo	3736	1880	966	2199	571
31	Yucatán	013	Conkal	16671	8501	3803	11548	1319
31	Yucatán	014	Cuncunul	1714	829	454	1098	162
31	Yucatán	015	Cuzamá	5560	2739	1379	3738	443
31	Yucatán	016	Chacsinkín	3104	1516	909	1979	216
31	Yucatán	017	Chankom	4686	2327	1344	2917	425
31	Yucatán	018	Chapab	3385	1687	857	2146	382
31	Yucatán	019	Chemax	38934	19359	13122	23621	2191
31	Yucatán	020	Chicxulub Pueblo	4497	2218	1042	3042	413
31	Yucatán	021	Chichimilá	9406	4631	3059	5692	655
31	Yucatán	022	Chikindzonot	4363	2171	1369	2671	323
31	Yucatán	023	Chocholá	4863	2373	1132	3228	503
31	Yucatán	024	Chumayel	3244	1647	824	2068	352
31	Yucatán	025	Dzán	6003	3064	1771	3759	473
31	Yucatán	026	Dzemul	3622	1825	755	2398	469
31	Yucatán	027	Dzidzantún	8345	4134	1750	5476	1083
31	Yucatán	028	Dzilam de Bravo	2936	1462	743	1918	275
31	Yucatán	029	Dzilam González	6240	3067	1368	4079	780
31	Yucatán	030	Dzitás	4015	1959	1119	2490	406
31	Yucatán	031	Dzoncauich	2818	1396	661	1758	399
31	Yucatán	032	Espita	16779	8267	4731	10621	1388
31	Yucatán	033	Halachó	21255	10582	5546	13855	1844
31	Yucatán	034	Hocabá	6514	3265	1680	4182	652
31	Yucatán	035	Hoctún	6384	3210	1521	4183	679
31	Yucatán	036	Homún	8090	4021	2025	5401	664
31	Yucatán	037	Huhí	5250	2552	1251	3463	507
31	Yucatán	038	Hunucmá	35137	17680	9338	23315	2468
31	Yucatán	039	Ixil	4186	2086	976	2851	359
31	Yucatán	040	Izamal	28555	14355	7303	18400	2807
31	Yucatán	041	Kanasín	141939	71527	38308	97493	5906
31	Yucatán	042	Kantunil	5553	2823	1553	3398	602
31	Yucatán	043	Kaua	3405	1681	1022	2155	228
31	Yucatán	044	Kinchil	7530	3738	2034	4908	588
31	Yucatán	045	Kopomá	2677	1290	629	1765	283
31	Yucatán	046	Mama	3296	1681	892	2093	311
31	Yucatán	047	Maní	5968	3024	1550	3884	534
31	Yucatán	048	Maxcanú	23991	11883	6077	15962	1928
31	Yucatán	049	Mayapán	3965	1896	1336	2385	217
31	Yucatán	050	Mérida	995129	515760	199593	696445	96559
31	Yucatán	051	Mocochá	3430	1673	721	2347	362
31	Yucatán	052	Motul	37804	19127	9227	24933	3559
31	Yucatán	053	Muna	13494	6747	3236	8964	1294
31	Yucatán	054	Muxupip	2990	1531	676	1990	305
31	Yucatán	055	Opichén	7080	3503	1814	4705	561
31	Yucatán	056	Oxkutzcab	33854	17544	10019	21275	2508
31	Yucatán	057	Panabá	7766	3930	1923	4976	867
31	Yucatán	058	Peto	25954	13067	7909	15720	2314
31	Yucatán	059	Progreso	66008	33029	15478	44480	5933
31	Yucatán	060	Quintana Roo	976	496	253	594	127
31	Yucatán	061	Río Lagartos	3974	1941	957	2658	343
31	Yucatán	062	Sacalum	4962	2402	1330	3214	418
31	Yucatán	063	Samahil	5631	2796	1411	3776	418
31	Yucatán	064	Sanahcat	1701	843	457	1037	207
31	Yucatán	065	San Felipe	2118	1029	504	1413	201
31	Yucatán	066	Santa Elena	4220	2118	1138	2740	342
31	Yucatán	067	Seyé	10053	4924	2391	6782	880
31	Yucatán	068	Sinanché	3206	1558	679	2075	452
31	Yucatán	069	Sotuta	8967	4385	2475	5611	881
31	Yucatán	070	Sucilá	3971	1990	972	2502	495
31	Yucatán	071	Sudzal	1949	950	581	1183	185
31	Yucatán	072	Suma	1857	894	393	1164	300
31	Yucatán	073	Tahdziú	5854	2845	2287	3309	232
31	Yucatán	074	Tahmek	3774	1865	793	2475	506
31	Yucatán	075	Teabo	6921	3475	2011	4325	585
31	Yucatán	076	Tecoh	17939	8898	4480	11923	1536
31	Yucatán	077	Tekal de Venegas	2683	1312	660	1725	298
31	Yucatán	078	Tekantó	3747	1863	873	2370	504
31	Yucatán	079	Tekax	45062	22934	12423	29132	3451
31	Yucatán	080	Tekit	11020	5434	2836	7368	816
31	Yucatán	081	Tekom	3355	1690	995	2025	335
31	Yucatán	082	Telchac Pueblo	3512	1801	712	2258	542
31	Yucatán	083	Telchac Puerto	1915	962	457	1257	201
31	Yucatán	084	Temax	7037	3494	1752	4441	825
31	Yucatán	085	Temozón	16680	8260	4751	10648	1281
31	Yucatán	086	Tepakán	2133	1065	515	1325	277
31	Yucatán	087	Tetiz	5464	2680	1523	3504	437
31	Yucatán	088	Teya	1917	962	520	1144	253
31	Yucatán	089	Ticul	40495	20558	10296	26699	3421
31	Yucatán	090	Timucuy	7503	3715	1840	5113	550
31	Yucatán	091	Tinum	12700	6315	3522	8186	957
31	Yucatán	092	Tixcacalcupul	7888	3949	2525	4827	530
31	Yucatán	093	Tixkokob	18420	9383	3975	12646	1755
31	Yucatán	094	Tixmehuac	5444	2726	1647	3406	391
31	Yucatán	095	Tixpéhual	5690	2874	1174	3941	575
31	Yucatán	096	Tizimín	80672	40618	22212	51585	6832
31	Yucatán	097	Tunkás	3684	1795	1000	2228	456
31	Yucatán	098	Tzucacab	15346	7677	4547	9588	1211
31	Yucatán	099	Uayma	4191	2100	1186	2673	332
31	Yucatán	100	Ucú	4049	2034	970	2732	347
31	Yucatán	101	Umán	69147	34725	17571	47494	4060
31	Yucatán	102	Valladolid	85460	43535	23134	56067	6191
31	Yucatán	103	Xocchel	3451	1701	935	2205	311
31	Yucatán	104	Yaxcabá	16350	7994	5097	9924	1329
31	Yucatán	105	Yaxkukul	3293	1665	746	2258	269
31	Yucatán	106	Yobaín	2215	1105	530	1396	289
32	Zacatecas	001	Apozol	6260	3219	1638	3754	868
32	Zacatecas	002	Apulco	4942	2603	1482	2846	614
32	Zacatecas	003	Atolinga	2277	1146	530	1313	434
32	Zacatecas	004	Benito Juárez	4493	2251	1320	2622	543
32	Zacatecas	005	Calera	45759	23180	14244	28892	2566
32	Zacatecas	006	Cañitas de Felipe Pescador	8255	4228	2342	4967	896
32	Zacatecas	007	Concepción del Oro	12115	6050	3152	7591	1372
32	Zacatecas	008	Cuauhtémoc	13466	6918	4213	8126	1127
32	Zacatecas	009	Chalchihuites	10086	5194	2780	5935	1371
32	Zacatecas	010	Fresnillo	240532	122765	69954	153166	17225
32	Zacatecas	011	Trinidad García de la Cadena	3362	1706	847	1998	511
32	Zacatecas	012	Genaro Codina	8168	4225	2604	4770	794
32	Zacatecas	013	General Enrique Estrada	6644	3363	1953	4117	574
32	Zacatecas	014	General Francisco R. Murguía	20191	10417	5481	12310	2383
32	Zacatecas	015	El Plateado de Joaquín Amaro	1579	798	353	877	349
32	Zacatecas	016	General Pánfilo Natera	23526	12085	7202	14197	2122
32	Zacatecas	017	Guadalupe	211740	109285	57345	143213	10607
32	Zacatecas	018	Huanusco	4547	2290	1155	2633	759
32	Zacatecas	019	Jalpa	25296	12868	7270	15184	2811
32	Zacatecas	020	Jerez	59910	30745	14855	37716	7328
32	Zacatecas	021	Jiménez del Teul	4465	2255	1425	2527	513
32	Zacatecas	022	Juan Aldama	19749	10184	5579	12221	1949
32	Zacatecas	023	Juchipila	12251	6364	3001	7481	1767
32	Zacatecas	024	Loreto	53709	27442	17351	32719	3547
32	Zacatecas	025	Luis Moya	13184	6750	4151	7905	1128
32	Zacatecas	026	Mazapil	17774	8663	5433	10283	2042
32	Zacatecas	027	Melchor Ocampo	2736	1281	815	1652	269
32	Zacatecas	028	Mezquital del Oro	2451	1235	653	1440	358
32	Zacatecas	029	Miguel Auza	23713	12138	7720	14158	1835
32	Zacatecas	030	Momax	2446	1261	578	1469	399
32	Zacatecas	031	Monte Escobedo	8683	4399	2133	5066	1484
32	Zacatecas	032	Morelos	13207	6655	3484	8677	1023
32	Zacatecas	033	Moyahua de Estrada	4530	2312	1104	2622	804
32	Zacatecas	034	Nochistlán de Mejía	27945	14463	7317	16625	3996
32	Zacatecas	035	Noria de Ángeles	16284	8384	5150	9792	1331
32	Zacatecas	036	Ojocaliente	44144	22882	14158	26566	3385
32	Zacatecas	037	Pánuco	17577	8797	5431	10868	1278
32	Zacatecas	038	Pinos	72241	37485	22846	42913	6458
32	Zacatecas	039	Río Grande	64535	33255	17326	41271	5934
32	Zacatecas	040	Sain Alto	21844	11201	6812	12974	2058
32	Zacatecas	041	El Salvador	2509	1235	662	1446	401
32	Zacatecas	042	Sombrerete	63665	32198	18390	39472	5760
32	Zacatecas	043	Susticacán	1365	701	329	821	215
32	Zacatecas	044	Tabasco	16588	8481	4678	10055	1854
32	Zacatecas	045	Tepechitlán	8321	4337	2229	4916	1176
32	Zacatecas	046	Tepetongo	6490	3284	1409	3756	1325
32	Zacatecas	047	Teúl de González Ortega	5356	2744	1396	3234	725
32	Zacatecas	048	Tlaltenango de Sánchez Román	27302	14078	7595	16912	2792
32	Zacatecas	049	Valparaíso	32461	16432	9042	18560	4520
32	Zacatecas	050	Vetagrande	10276	5271	3104	6463	709
32	Zacatecas	051	Villa de Cos	34623	17368	10394	21216	2973
32	Zacatecas	052	Villa García	19525	9898	5816	12167	1542
32	Zacatecas	053	Villa González Ortega	13208	6933	4281	7759	1168
32	Zacatecas	054	Villa Hidalgo	19446	9942	6365	11560	1512
32	Zacatecas	055	Villanueva	31558	15968	8110	19165	4281
32	Zacatecas	056	Zacatecas	149607	77635	34530	102517	12369
32	Zacatecas	057	Trancoso	20455	10416	6570	12620	1197
32	Zacatecas	058	Santa María de la Paz	2767	1417	717	1641	409
